2021-01-09 06:12:16,525 INFO  Logger.cs: 70 - 
2021-01-09 12:52:16,270 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2021-01-09 12:52:16,271 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-1
2021-01-09 12:52:16,272 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in base-1
2021-01-09 12:52:16,273 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2021-01-09 12:52:16,274 INFO  ExportHelperExtension.cs: 1136 - Found 42 in link1-1
2021-01-09 12:52:16,275 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in link1-1
2021-01-09 12:52:16,276 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2021-01-09 12:52:16,276 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2021-01-09 12:52:16,281 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link3-1
2021-01-09 12:52:16,282 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from endeffector-2
2021-01-09 12:52:16,283 INFO  ExportHelperExtension.cs: 1136 - Found 32 in endeffector-2
2021-01-09 12:52:16,284 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in endeffector-2
2021-01-09 12:52:16,285 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ROBOT
2021-01-09 12:52:16,286 INFO  ExportHelperExtension.cs: 1136 - Found 51 in ROBOT
2021-01-09 12:52:16,287 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ROBOT
2021-01-09 12:52:16,287 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-09 12:52:16,289 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-01-09 12:52:16,289 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2021-01-09 12:52:16,290 INFO  ExportHelperExtension.cs: 1136 - Found 46 in link2-1
2021-01-09 12:52:16,291 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link2-1
2021-01-09 12:52:16,292 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link5-1
2021-01-09 12:52:16,292 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link5-1
2021-01-09 12:52:16,293 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link5-1
2021-01-09 12:52:16,294 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from endeffector-1
2021-01-09 12:52:16,294 INFO  ExportHelperExtension.cs: 1136 - Found 32 in endeffector-1
2021-01-09 12:52:16,295 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in endeffector-1
2021-01-09 12:52:16,295 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link4-1
2021-01-09 12:52:16,296 INFO  ExportHelperExtension.cs: 1136 - Found 40 in link4-1
2021-01-09 12:52:16,297 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link4-1
2021-01-09 12:52:16,297 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from base-1
2021-01-09 12:52:16,298 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-1
2021-01-09 12:52:16,299 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in base-1
2021-01-09 12:52:16,299 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link1-1
2021-01-09 12:52:16,300 INFO  ExportHelperExtension.cs: 1136 - Found 42 in link1-1
2021-01-09 12:52:16,301 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link1-1
2021-01-09 12:52:16,301 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link3-1
2021-01-09 12:52:16,302 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2021-01-09 12:52:16,303 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link3-1
2021-01-09 12:52:16,303 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from endeffector-2
2021-01-09 12:52:16,304 INFO  ExportHelperExtension.cs: 1136 - Found 32 in endeffector-2
2021-01-09 12:52:16,304 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in endeffector-2
2021-01-09 12:52:16,347 INFO  SwAddin.cs: 339 - Loading config tree
2021-01-09 12:52:16,348 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-01-09 12:52:16,351 INFO  SwAddin.cs: 344 - Showing property manager
2021-01-09 12:52:24,354 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:52:34,326 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:53:11,345 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:55:14,385 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:55:18,969 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:55:29,897 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:55:31,305 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:55:47,952 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:56:01,981 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:56:39,129 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:56:46,568 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:56:54,417 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:57:17,109 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:58:13,305 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:58:19,480 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:58:25,505 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:59:11,613 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 12:59:55,488 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:00:03,288 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:00:14,191 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:00:25,496 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:01:13,728 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:12,025 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:18,200 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:25,696 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:32,024 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:35,199 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:40,534 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:02:40,885 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:03:53,736 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:04:10,064 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:04:15,143 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:04:30,708 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:05:16,520 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:05:29,407 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:05:35,727 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:05:55,225 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-01-09 13:07:03,743 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-01-09 13:07:07,655 INFO  ExportHelperExtension.cs: 347 - Creating joint link_s_1
2021-01-09 13:07:08,169 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_s_1 failed
2021-01-09 13:07:08,183 INFO  ExportHelperExtension.cs: 347 - Creating joint link_s_2
2021-01-09 13:07:08,190 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_s_1 to child link_s_2 failed
2021-01-09 13:07:08,205 INFO  ExportHelperExtension.cs: 347 - Creating joint link_s_3
2021-01-09 13:07:08,210 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_s_2 to child link_s_3 failed
2021-01-09 13:07:08,216 INFO  ExportHelperExtension.cs: 347 - Creating joint link_s_4
2021-01-09 13:07:08,218 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_s_3 to child link_s_4 failed
2021-01-09 13:07:08,223 INFO  ExportHelperExtension.cs: 347 - Creating joint link_s_5
2021-01-09 13:07:08,229 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_s_4 to child link_s_5 failed
2021-01-09 13:07:08,237 INFO  ExportHelperExtension.cs: 347 - Creating joint link_sendr_6
2021-01-09 13:07:08,242 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_s_5 to child link_sendr_6 failed
2021-01-09 13:07:08,250 INFO  ExportHelperExtension.cs: 347 - Creating joint link_sendr_7
2021-01-09 13:07:08,253 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_s_5 to child link_sendr_7 failed
2021-01-09 13:07:08,612 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ROBOT
2021-01-09 13:07:08,689 INFO  ExportHelperExtension.cs: 1136 - Found 54 in ROBOT
2021-01-09 13:07:08,691 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in ROBOT
2021-01-09 13:07:08,692 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-09 13:07:08,693 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-01-09 13:07:08,694 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link2-1
2021-01-09 13:07:08,696 INFO  ExportHelperExtension.cs: 1136 - Found 46 in link2-1
2021-01-09 13:07:08,697 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link2-1
2021-01-09 13:07:08,698 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link5-1
2021-01-09 13:07:08,700 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link5-1
2021-01-09 13:07:08,701 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in link5-1
2021-01-09 13:07:08,702 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from endeffector-1
2021-01-09 13:07:08,704 INFO  ExportHelperExtension.cs: 1136 - Found 32 in endeffector-1
2021-01-09 13:07:08,705 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in endeffector-1
2021-01-09 13:07:08,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link4-1
2021-01-09 13:07:08,707 INFO  ExportHelperExtension.cs: 1136 - Found 40 in link4-1
2021-01-09 13:07:08,708 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link4-1
2021-01-09 13:07:08,708 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from base-1
2021-01-09 13:07:08,709 INFO  ExportHelperExtension.cs: 1136 - Found 25 in base-1
2021-01-09 13:07:08,710 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in base-1
2021-01-09 13:07:08,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link1-1
2021-01-09 13:07:08,711 INFO  ExportHelperExtension.cs: 1136 - Found 42 in link1-1
2021-01-09 13:07:08,712 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in link1-1
2021-01-09 13:07:08,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from link3-1
2021-01-09 13:07:08,713 INFO  ExportHelperExtension.cs: 1136 - Found 32 in link3-1
2021-01-09 13:07:08,714 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in link3-1
2021-01-09 13:07:08,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from endeffector-2
2021-01-09 13:07:08,715 INFO  ExportHelperExtension.cs: 1136 - Found 32 in endeffector-2
2021-01-09 13:07:08,716 INFO  ExportHelperExtension.cs: 1145 - Found 2 features of type [CoordSys] in endeffector-2
2021-01-09 13:07:08,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ROBOT
2021-01-09 13:07:08,717 INFO  ExportHelperExtension.cs: 1136 - Found 54 in ROBOT
2021-01-09 13:07:08,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ROBOT
2021-01-09 13:07:08,718 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-01-09 13:07:08,718 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2021-01-09 13:07:08,718 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link2-1
2021-01-09 13:07:08,719 INFO  ExportHelperExtension.cs: 1136 - Found 46 in link2-1
2021-01-09 13:07:08,719 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link2-1
2021-01-09 13:07:08,720 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from link5-1
2021-01-09 13:07:08,720 INFO  ExportHelperExtension.cs: 1136 - Found 36 in link5-1
2021-01-09 13:07:08,721 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in link5-1
2021-01-09 13:07:08,721 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from endeffector-1
2021-01-09 13:07:08,722 INFO  ExportHelperExtension.cs: 1136 - Found 32 in endeffector-1
